,user.name,created_at,id,full_text,display_text_range,source,retweet_count,favorite_count,user.followers_count,user.friends_count,user.statuses_count,entities.hashtags,entities.urls,tipo de post,partido,id_str,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,favorited,retweeted,lang,entities.symbols,entities.user_mentions,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,possibly_sensitive,entities.media,extended_entities.media,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.entities.hashtags,quoted_status.entities.symbols,quoted_status.entities.user_mentions,quoted_status.entities.urls,quoted_status.entities.media,quoted_status.extended_entities.media,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str
10,Quilmes Silvia,2021-04-17 11:02:52+00:00,1383375402333208581,"Muy triste 

Aquí podemos parar la pelota ya.
Y pensar el siguiente paso. 
Confío en mi pueblo. 
En su empatía al otro.
Cuidensen. 
Los médicos están agotados. 
Cuidemos los. 
Nos cuidamos entre todos 
#CuidarteEsCuidarnos https://t.co/dUUArWgHS0","[0, 222]",['Twitter for Android'],0,0,1781,1892,34787,"[{'text': 'CuidarteEsCuidarnos', 'indices': [202, 222]}]","[{'url': 'https://t.co/dUUArWgHS0', 'expanded_url': 'https://twitter.com/MarKosBeraza/status/1383366488556326912', 'display_url': 'twitter.com/MarKosBeraza/s…', 'indices': [223, 246]}]",mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Oscar Mendoza,2021-04-17 11:02:47+00:00,1383375380447305728,"@PSOE @equipoGabilondo Ifema convertido en hospital en tiempo récord . Construcción Hospital de Pandemias Zendal. 
Mientras tanto , el PSOE rescata aerolíneas venezolanas y derrocha millones de € en compras defectuosas y tickets de Mercadona para la Sra. Calvo","[23, 260]",['Twitter for iPhone'],0,0,17,242,10683,[],[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,alice ➶♥🐣,2021-04-17 11:02:43+00:00,1383375363934343171,"podemos normalizar esto en vez de los ""cásate conmigo"" pls https://t.co/95Im6hiXOT","[0, 58]",['Twitter Web App'],0,0,256,223,44697,[],"[{'url': 'https://t.co/95Im6hiXOT', 'expanded_url': 'https://twitter.com/juyeonloopz/status/1383372891908018179', 'display_url': 'twitter.com/juyeonloopz/st…', 'indices': [59, 82]}]",mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Victor Reyes,2021-04-17 11:02:41+00:00,1383375355721904130,"@Afrodita717273 @GKotrach @PODEMOS Todo eso son mentiras, bulos y tergiversación de la verdad. Tú no lo has escuchado en tu vida, ni te has leído el programa político. Y fachascal no es un adversario político, es un nazi. Nazis no, fuera nazis. Él es el único que difunde odio.","[35, 277]",['Twitter for Android'],0,0,881,904,10761,[],[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"""EL REY"" CAYETANO",2021-04-17 11:02:41+00:00,1383375355201744904,"Hola @canoolivas 

Lo que es de ser sbnrml y analfabeto es votar a un partido comunista como podemos, ser gay y llevarlo en la camiseta estampado el día del orgullo. https://t.co/dvjQvwmXwZ https://t.co/NUUBZZmeF7","[0, 189]",['Twitter for iPhone'],0,0,7312,6488,93500,[],"[{'url': 'https://t.co/dvjQvwmXwZ', 'expanded_url': 'https://twitter.com/canoolivas/status/1383112849157992451', 'display_url': 'twitter.com/canoolivas/sta…', 'indices': [166, 189]}]",mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,ℙ𝕒𝕠🧸Ⓣⓔⓣⓔ🎫,2021-04-17 11:02:41+00:00,1383375354799161344,"Podemos apreciar lo precioso que es Nam

#RM #방탄소년단알엠 #알엠 #방탄소년단RM #김남준 https://t.co/Xhd3BIdXqR","[0, 71]",['Twitter for Android'],0,0,292,779,10943,"[{'text': 'RM', 'indices': [41, 44]}, {'text': '방탄소년단알엠', 'indices': [45, 53]}, {'text': '알엠', 'indices': [54, 57]}, {'text': '방탄소년단RM', 'indices': [58, 66]}, {'text': '김남준', 'indices': [67, 71]}]",[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Jose,2021-04-17 11:02:40+00:00,1383375350374166536,@AnabelFonseca9 @Choni_laroja @PODEMOS @PabloIglesias Como estan las cabezas! pisotean sus derechos y si pudietan los ilegalizarian y aun hay algun descerebrada qe piensa votarles🤦‍♂️😥😥😥,"[54, 186]",['Twitter for Android'],0,0,73,151,2560,[],[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Galia,2021-04-17 11:02:39+00:00,1383375348457349123,"Mírate los cv de los diputados porque el último gobierno del psoe y algunos candidatos de Podemos les dan mil vueltas a pp-vox (estos no han trabajado en sus vidas porque pasan de las juventudes a los partidos).
Especialmente el equipo del psoe tienen unos cv bastante mejores. https://t.co/is4e62KHgY","[0, 277]",['Twitter for Android'],0,0,968,426,15342,[],"[{'url': 'https://t.co/is4e62KHgY', 'expanded_url': 'https://twitter.com/laprincesitaPM/status/1383373978350231563', 'display_url': 'twitter.com/laprincesitaPM…', 'indices': [278, 301]}]",mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Nick Pazos,2021-04-17 11:02:39+00:00,1383375347324919819,@Baldomero____ @elmundoes No quieres que te devoren votando al PSOE o a Podemos que llevan riéndose de nosotros desde que subieron al poder sin taparse ni lo más mínimo. Así va el país,"[26, 184]",['Twitter for iPhone'],0,0,8,34,79,[],[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Elena Alcázar,2021-04-17 11:02:39+00:00,1383375346192457739,@ostinus77 @PSOE @PODEMOS No te sienta bien el deporte 😂😂😂,"[26, 58]",['Twitter for Android'],0,0,361,635,18931,[],[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Juana Cerezo Mesa,2021-04-17 11:02:38+00:00,1383375345072496641,"@espartano533 @voxbonanova @paula_mad_ Me he anticipado y la he bloqueado, poquísimos seguidores, ningún tweet y mucho psoe y podemos","[39, 133]",['Twitter for Android'],0,0,478,757,13543,[],[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,TerritorioNacional,2021-04-17 11:02:38+00:00,1383375343545815047,"@PODEMOS @jesussantosalc Tienes razón, como vas a comparar una rata, con una persona.","[25, 85]",['Twitter for Android'],0,0,83,157,4347,[],[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,ᴮᴱ Fabi ⁷ 🎫⁶₁₃,2021-04-17 11:02:37+00:00,1383375338118340618,"@CamilaARMYIPur1 @BTS_twt Si ya aguantamos 2, podemos aguantar uno más 😎","[26, 72]",['Twitter for Android'],0,0,774,793,13716,[],[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,CALANDRAKA,2021-04-17 11:02:33+00:00,1383375323882950657,"@rosadiezglez @PSOE @PODEMOS @MasMadridCM Los madrileños que quieren que el Gobierno de la Comunidad de Madrid pague por todos sus errores ignorando a nuestros ancianos muertos, engañando a la gente, engañando a nuestra sanidad, a nuestros profesionales tanto en cultura, restauración, hostelería. No voteis PP Y VOX.","[42, 317]",['Twitter for Android'],0,1,53,135,4786,[],[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Mr. Lacamber,2021-04-17 11:02:27+00:00,1383375297530138624,Podemonguers como @Paula_mad_ presumiendo de usar apps de bloqueo masivo en cadena contra todo el que no siga a Podemos. 👌😂 https://t.co/Zy6kIW9tb7,"[0, 123]",['Twitter for Android'],0,0,164,65,5211,[],[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Rombitocop,2021-04-17 11:02:24+00:00,1383375286842970112,"@SanidadGobCan @012Gobcan Buenos dias, mis padres, ambos de alto riesgo no han sido llamados aun, dado que sus fechas de nacimiento son anteriores o posteriores, a que telefono podemos dirigirnos para consultar que vacuna y cuando se les administrara? Gracias y un saludo","[26, 271]",['Twitter for iPhone'],0,0,52,480,3477,[],[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Tonje,2021-04-17 11:02:23+00:00,1383375281218408448,@PODEMOS @PabloIglesias @isaserras @AleJacintoUrang @jesussantosalc @agarzon @VaneLillo Pudimos Podemos Podremos,"[88, 112]",['Twitter for Android'],0,0,196,433,13734,[],[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,makane #ManadaJudicial👎,2021-04-17 11:02:23+00:00,1383375280195076101,¿¿izquierda radical @PODEMOS?? ¿really??😂🤣 https://t.co/gCvnrAGvmu,"[0, 42]",['Twitter Web App'],0,0,1385,1776,63259,[],"[{'url': 'https://t.co/gCvnrAGvmu', 'expanded_url': 'https://twitter.com/ETwittucio/status/1383370812766396423', 'display_url': 'twitter.com/ETwittucio/sta…', 'indices': [43, 66]}]",mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,José,2021-04-17 11:02:22+00:00,1383375274977288192,"@MaitePr48662736 @protestona1 O se han dado cuenta de que Podemos está en el gobierno central y no lo ha puesto para toda España. Bueno, también está en Aragon y tampoco. Coño, en Baleares y Valencia y que tampoco.","[30, 214]",['Twitter for Android'],0,0,263,955,4570,[],[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"Na boi, Sin of Maricón",2021-04-17 11:02:21+00:00,1383375273551302661,"@Marc22866666 @SelectaVision @OcineTweets @cat_cine @Cinesa @Cines_Kinepolis @CineYelmo @MadavenuePR @OdeonMulticines @cinespalafox @PhenomenaExp Está el cine de la salera, podemos ir ahí.","[146, 188]",['Twitter for Android'],0,0,150,383,10643,[],[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Johnny 🇪🇸,2021-04-17 11:02:21+00:00,1383375270938243073,"@RosaVillacastin Podemos eliminar Ministerio de Igual Da, 1.500 asesores, reducir o eliminar autonomías, no destinar 1.100 millones a rtve, eliminar canales autonómicos, desmantelar los chiringuitos de mariconeo y feminazismo. Miles de millones, somos ricos pero gastamos el dinero en chuminadas.","[17, 296]",['Twitter Web App'],0,0,657,771,68283,[],[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,jo⁷;🎫,2021-04-17 11:02:16+00:00,1383375253401837573,@iTETEK00 aguantemos nosotrxs podemos dale,"[10, 42]",['Twitter for Android'],0,0,104,296,1820,[],[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,─━─━─「✦」𝑬𝑽𝑰𝑬.,2021-04-17 11:02:11+00:00,1383375231817977856,"Claro, podemos quedar para ir. https://t.co/ffzUaK08jv","[0, 30]",['Twitter for Android'],0,0,324,342,2386,[],"[{'url': 'https://t.co/ffzUaK08jv', 'expanded_url': 'https://twitter.com/_agxntsxrvivor/status/1383152352056672258', 'display_url': 'twitter.com/_agxntsxrvivor…', 'indices': [31, 54]}]",mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,James Adams,2021-04-17 11:02:10+00:00,1383375226822533125,"@AdriaRoj Si esto es lo que la UE busca en cada país de Europa, tendremos que unirnos hasta acabar con los enemigos que quieren invadirnos y eliminarnos.

Si no luchamos contra ellos... ¡moremos!
Si ganamos, sobreviviremos... ¡No podemos ganar si no luchamos!

LUCHAR
LUCHAR
LUCHAR","[10, 281]",['Twitter for Android'],0,0,12,136,485,[],[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Superhero progre,2021-04-17 11:02:04+00:00,1383375200129978368,@EduSDM Si tienes problemas con la empresa de teléfonia (algo muy tipiquisimo de los 90s y 00s) que te pusistes en contacto con Facua. Te arreglaban muchos problemas. Ahora el hijo la ha transformado en un lameculos de Podemos y no pueds decir el nombre sin reírte.,"[8, 265]",['Twitter Web App'],0,1,40,107,3447,[],[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Dani Cantó ⚑,2021-04-17 11:02:03+00:00,1383375197399515140,"@_modernghosts_ Queda para entonces, vamos a ver qué podemos hacer","[16, 66]",['Twitter Web App'],0,0,3857,1391,44484,[],[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Ary Riesco,2021-04-17 11:02:02+00:00,1383375194182455302,"5:58 a.m~
20 minutos de intermedio. Bueno, pues no siento que ya vaya a empezar a alusinar. Bro, es que se imaginan que ya empecemos a confundir las cosas?, mañana podemos ser nosotras las que hayan confundido el micrófono con un pollo. JAJAJAJAJAJ amo #BANGBANGCON21PARTY https://t.co/oIB9YNFtTj","[0, 272]",['Twitter for Android'],0,0,61,585,907,"[{'text': 'BANGBANGCON21PARTY', 'indices': [253, 272]}]",[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Ethic,2021-04-17 11:02:00+00:00,1383375183864426499,"Aplicando a la economía el principio homeopático que dice que cuanto más diluido esté el compuesto curativo, más potencia tendrá el remedio; cuantas menos monedas tengamos en nuestras carteras, más podremos comprar. https://t.co/DflYTY8xVo","[0, 239]",['TweetDeck'],0,0,53122,2202,84967,[],"[{'url': 'https://t.co/DflYTY8xVo', 'expanded_url': 'https://ethic.es/2021/04/segun-los-principios-de-la-homeopatia-todos-podemos-ser-ricos/', 'display_url': 'ethic.es/2021/04/segun-…', 'indices': [216, 239]}]",mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Iván Guerra,2021-04-17 11:01:57+00:00,1383375170102972427,"Ya podemos ver las fotos esféricas de las nubes de puntos de Recap en el visor de #BIM360. Además, con sincronización de comentarios.

Ahora sólo falta poder ver las nubes de puntos como tal.

https://t.co/JuZsEUoqE1

#BIM #PointCloud","[0, 234]",['Hootsuite Inc.'],0,0,1802,210,813,"[{'text': 'BIM360', 'indices': [82, 89]}, {'text': 'BIM', 'indices': [218, 222]}, {'text': 'PointCloud', 'indices': [223, 234]}]","[{'url': 'https://t.co/JuZsEUoqE1', 'expanded_url': 'https://blogs.autodesk.com/bim360-release-notes/2021/04/16/bim-360-document-management-view-recap-files/', 'display_url': 'blogs.autodesk.com/bim360-release…', 'indices': [193, 216]}]",mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,мυѕιcandrocĸ.coм,2021-04-17 11:01:51+00:00,1383375145864089603,"➡️Una carrera a base de empeño. Así podemos definir la de la rapera Lizzo, que hizo de 2019 su año y que ahora lanza con Ariana Grande, ídolo de masas, un remix de la canción con la que destacó en 2016 ✅ #pop #rap...  #musicandrock https://t.co/YNaUmqvGXo","[0, 255]",['BlogsterApp'],0,0,716,550,1239,"[{'text': 'pop', 'indices': [204, 208]}, {'text': 'rap', 'indices': [209, 213]}, {'text': 'musicandrock', 'indices': [218, 231]}]","[{'url': 'https://t.co/YNaUmqvGXo', 'expanded_url': 'http://blgs.co/gtl5cm', 'display_url': 'blgs.co/gtl5cm', 'indices': [232, 255]}]",mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,MurciaGRANA,2021-04-17 11:01:47+00:00,1383375131959988232,"@locuraporelReal Los que están o los que estamos ?
Porque no son todos los que están,  ni están todos los que son.
Y no todos los que estamos, podemos estar y no todos los que van a poder estar, están.","[17, 201]",['Twitter for Android'],0,0,503,621,9217,[],[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,"Juanillo #yoconpabloiglesias, Ya en ⭕️ de Podemos.",2021-04-17 11:01:44+00:00,1383375115614711810,"Salgan de sus casas, cada persona un voto.

Este 4M 

#QueHableLaMayoria voto masivo a PODEMOS.

Madrileños, recuerden que #EllosVanFijo https://t.co/saL30TrCak","[0, 136]",['Twitter Web App'],0,0,855,1320,50040,"[{'text': 'QueHableLaMayoria', 'indices': [54, 72]}, {'text': 'EllosVanFijo', 'indices': [123, 136]}]","[{'url': 'https://t.co/saL30TrCak', 'expanded_url': 'https://twitter.com/PODEMOS/status/1383362664240349194', 'display_url': 'twitter.com/PODEMOS/status…', 'indices': [137, 160]}]",mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,P.JOSE,2021-04-17 11:01:42+00:00,1383375108488667136,"@JESGUEVARA @monasterioR @Santi_ABASCAL Es típico del totalitario querer imponer ""su"" historia. Como la ley de desmemoria histérica. Se obliga a pensar de una manera. Los negacionistas son, entre otros el PSOe, por ejemplo","[40, 222]",['Twitter for Android'],0,0,14,41,2211,[],[],mención,PODEMOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
